cyrillic,meaning
бод,ветер (особенно как компонент заимствованных слов)
боδ,используется как компонент сложных глаголов
лақенчак,"шаткий, неустойчивый"
лақу̊нчак,"шаткий, неустойчивый"
ҷу̊ндор,баран; овца
ҷу̊ндор,"горный козел, киик"
Харағ,"город Хорог (тадж. Хоруғ), административный центр Горно-Бадахшанской автономной области Таджикистана"
пāтти,название верхней части Баджува
пати,название верхней части Баджува
патти,название верхней части Баджува
сафегāл,старик; старуха
сафегӣл,старик; старуха
сафедгāл,старик; старуха
сафедгӣл,старик; старуха
ҷудойи,разлука
нêӡ,сопляк
нêӡик,сопляк
абридах,облачность; пасмурная погода
асоб,арифметика
исоб,арифметика
йисоб,арифметика
бийих̌т,рай
бийӣх̌т,рай
бӣх̌т,рай
бийих̌т,"благодатный край, место изобилия; райский уголок"
бийӣх̌т,"благодатный край, место изобилия; райский уголок"
бӣх̌т,"благодатный край, место изобилия; райский уголок"
биргāд,бригадир
биргāдир,бригадир
биргāт,бригадир
алwобаӡ,имя собственное Алwобаȥ
алwопаӡ,имя собственное Алwобаȥ
йā,"прямая форма указательно-личного местоимения ж. дальн. ст., употребляется адъективно: в ослабленном указательном значении в роли определенного артикля"
йик-ā,"прямая форма указательно-личного местоимения ж. дальн. ст., употребляется адъективно: в ослабленном указательном значении в роли определенного артикля"
йикк-ā,"прямая форма указательно-личного местоимения ж. дальн. ст., употребляется адъективно: в ослабленном указательном значении в роли определенного артикля"
к-ā,"прямая форма указательно-личного местоимения ж. дальн. ст., употребляется адъективно: в ослабленном указательном значении в роли определенного артикля"
дарйов,"поцелуй, целование (ритуальное)"
бабā,поцелуй
биҷилиқ,приставание
бӣнт,бинт
