cyrillic,meaning
чāɣ̌,"пестрый, пятнистый, разноцветный, полосатый"
чêхт,"кривой, кособокий; согнутый, сутулый"
чāхт,"кривой, кособокий; согнутый, сутулый"
чахт,"кривой, кособокий; согнутый, сутулый"
ву̊р-ҷуw,"буроватый, буро-бедый, сероватый (о масти овец)"
ву̊р-ҷӯɣ̌,"буроватый, буро-бедый, сероватый (о масти овец)"
ву̊р-ҷāw,"буроватый, буро-бедый, сероватый (о масти овец)"
ву̊р-ҷāɣ̌,"буроватый, буро-бедый, сероватый (о масти овец)"
фидӣнг,"стоящий, прямой, торчащий"
фиданг,"стоящий, прямой, торчащий"
ноɣ̌ӣн,непоседливый; любящий бродить
ноɣ̌ӣҷ,непоседливый; любящий бродить
наɣ̌āн,непоседливый; любящий бродить
хуɣ̌ну̊ни,шугнанский
бадқāр,"злой; вспыльчивый, раздражительный; грубый"
