cyrillic,meaning
х̌абохӯн,"ночное вторжение, беспокойство по ночам; ночной набег, нападение ночью"
х̌абахун,"ночное вторжение, беспокойство по ночам; ночной набег, нападение ночью"
х̌абахунд,"ночное вторжение, беспокойство по ночам; ночной набег, нападение ночью"
х̌абохун,"ночное вторжение, беспокойство по ночам; ночной набег, нападение ночью"
х̌абохунд,"ночное вторжение, беспокойство по ночам; ночной набег, нападение ночью"
х̌аб-гардак,летучая мышь
х̌аб-раwак,летучая мышь
х̌абгу̊ри,куриная слепота
х̌абест,"остановка, привал, стоянка на ночь, ночевка"
х̌абисту̊н,"непроглядная тьма, темнота"
х̌абӣӡ,"ветка, прут, хлыст"
х̌абӣӡ,палка для обработки шерсти
хабӣӡак,"маленькая ветка, прутик"
хабӣӡеҷ,"палка, деревяшка для палочек, которыми обрабатывают шерсть"
х̌абнам,"роса, ночная роса"
х̌абодā,ночной ветер
х̌абов,ночной полив
х̌абод,"(противоп. *рӯзбод*) вечерний, ночной ветер (дующий в направлении, противоположном дневному ветру)"
х̌абор,"место стоянки, остановка; ночевка"
х̌абор-ҷогā,место ночлега
х̌абур-ҷогā,место ночлега
