cyrillic,meaning
чêк,раскладывать комочками (что-л. густое)
чêку̊н,"капать, наливать каплями; брызгать каплями"
чêр,пахать
чилап,чавкать
чилāп,"хлюпать, шлепать по грязи"
ҷилāп,"хлюпать, шлепать по грязи"
чилāп,бултыхать(ся)
ҷилāп,бултыхать(ся)
чинêрθ,"тяжело дышать, пыхтеть"
чинāрθ,"тяжело дышать, пыхтеть"
чирах,"греметь, грохотать; скрипеть, издавать звук"
чирақ,"издавать отрывистые звуки, скрипеть"
